timestamp,open,high,low,close,volume,instrument
2025-08-01 09:43:00,49981.60,50025.55,49943.15,49954.60,165883,BANK NIFTY
2025-08-01 09:44:00,49954.60,49980.10,49796.75,49860.60,325973,BANK NIFTY
2025-08-01 09:45:00,49860.60,49866.55,49793.15,49834.65,229465,BANK NIFTY
2025-08-01 09:46:00,49834.65,49861.70,49781.15,49844.45,242502,BANK NIFTY
2025-08-01 09:47:00,49844.45,49916.15,49797.80,49896.50,282100,BANK NIFTY
2025-08-01 09:48:00,49896.50,49979.75,49866.55,49887.15,368292,BANK NIFTY
2025-08-01 09:49:00,49887.15,49928.85,49790.65,49920.65,198768,BANK NIFTY
2025-08-01 09:50:00,49920.65,49996.75,49900.10,49958.10,356413,BANK NIFTY
2025-08-01 09:51:00,49958.10,50061.70,49914.05,49945.25,327887,BANK NIFTY
2025-08-01 09:52:00,49945.25,49991.30,49906.45,49977.05,263623,BANK NIFTY
2025-08-01 09:53:00,49977.05,49985.40,49910.15,49979.70,253318,BANK NIFTY
2025-08-01 09:54:00,49979.70,50117.30,49910.95,50064.60,276913,BANK NIFTY
2025-08-01 09:55:00,50064.60,50149.20,49905.55,49920.45,266841,BANK NIFTY
2025-08-01 09:56:00,49920.45,50007.95,49894.15,49952.70,286915,BANK NIFTY
2025-08-01 09:57:00,49952.70,49987.45,49924.10,49938.65,167685,BANK NIFTY
2025-08-01 09:58:00,49938.65,49977.15,49911.80,49912.10,383180,BANK NIFTY
2025-08-01 09:59:00,49912.10,50008.60,49895.35,49901.00,212779,BANK NIFTY
2025-08-01 10:00:00,49901.00,49909.55,49872.70,49890.05,370858,BANK NIFTY
2025-08-01 10:01:00,49890.05,49928.75,49864.80,49916.15,88520,BANK NIFTY
2025-08-01 10:02:00,49916.15,49934.20,49904.75,49907.45,83906,BANK NIFTY
2025-08-01 10:03:00,49907.45,49915.10,49852.90,49890.05,146808,BANK NIFTY
2025-08-01 10:04:00,49890.05,49916.05,49888.05,49906.55,104158,BANK NIFTY
2025-08-01 10:05:00,49906.55,49926.45,49894.75,49919.40,147777,BANK NIFTY
2025-08-01 10:06:00,49919.40,49944.60,49891.95,49940.25,154155,BANK NIFTY
2025-08-01 10:07:00,49940.25,49953.45,49903.40,49916.35,74503,BANK NIFTY
2025-08-01 10:08:00,49916.35,49938.15,49899.25,49920.05,79881,BANK NIFTY
2025-08-01 10:09:00,49920.05,49951.30,49900.90,49940.85,76328,BANK NIFTY
2025-08-01 10:10:00,49940.85,49951.30,49914.65,49939.25,80592,BANK NIFTY
2025-08-01 10:11:00,49939.25,49942.25,49927.00,49936.60,52336,BANK NIFTY
2025-08-01 10:12:00,49936.60,49955.60,49893.55,49915.00,93070,BANK NIFTY
2025-08-01 10:13:00,49915.00,49959.80,49903.00,49938.40,107024,BANK NIFTY
2025-08-01 10:14:00,49938.40,49968.55,49900.40,49922.35,100816,BANK NIFTY
2025-08-01 10:15:00,49922.35,49955.45,49901.50,49949.80,60814,BANK NIFTY
2025-08-01 10:16:00,49949.80,49984.20,49918.35,49965.85,77340,BANK NIFTY
2025-08-01 10:17:00,49965.85,49988.25,49919.80,49946.10,92998,BANK NIFTY
2025-08-01 10:18:00,49946.10,49953.45,49870.55,49890.25,156282,BANK NIFTY
2025-08-01 10:19:00,49890.25,49899.65,49865.85,49893.55,140704,BANK NIFTY
2025-08-01 10:20:00,49893.55,49910.95,49868.05,49873.95,153123,BANK NIFTY
2025-08-01 10:21:00,49873.95,49918.40,49862.30,49918.35,88513,BANK NIFTY
2025-08-01 10:22:00,49918.35,49936.45,49917.20,49927.90,70399,BANK NIFTY
2025-08-01 10:23:00,49927.90,49941.55,49896.45,49913.45,80038,BANK NIFTY
2025-08-01 10:24:00,49913.45,49924.95,49900.85,49912.30,161387,BANK NIFTY
2025-08-01 10:25:00,49912.30,49916.55,49879.75,49910.10,124083,BANK NIFTY
2025-08-01 10:26:00,49910.10,49936.90,49900.70,49930.15,120330,BANK NIFTY
2025-08-01 10:27:00,49930.15,49945.05,49914.65,49924.65,92106,BANK NIFTY
2025-08-01 10:28:00,49924.65,49984.80,49901.05,49956.60,63022,BANK NIFTY
2025-08-01 10:29:00,49956.60,49983.30,49942.05,49961.35,78362,BANK NIFTY
2025-08-01 10:30:00,49961.35,49997.05,49959.65,49987.45,156158,BANK NIFTY
2025-08-01 10:31:00,49987.45,50012.30,49969.35,49986.45,107669,BANK NIFTY
2025-08-01 10:32:00,49986.45,50005.35,49984.95,49991.85,115044,BANK NIFTY
2025-08-01 10:33:00,49991.85,50012.70,49981.45,49987.25,143919,BANK NIFTY
2025-08-01 10:34:00,49987.25,49993.00,49980.90,49990.45,83343,BANK NIFTY
2025-08-01 10:35:00,49990.45,50012.10,49931.95,49956.80,92916,BANK NIFTY
2025-08-01 10:36:00,49956.80,49971.10,49897.30,49912.20,95829,BANK NIFTY
2025-08-01 10:37:00,49912.20,49930.55,49889.85,49895.85,125668,BANK NIFTY
2025-08-01 10:38:00,49895.85,49951.75,49885.20,49941.50,58317,BANK NIFTY
2025-08-01 10:39:00,49941.50,49950.15,49899.60,49917.30,108833,BANK NIFTY
2025-08-01 10:40:00,49917.30,49964.30,49904.20,49937.85,117504,BANK NIFTY
2025-08-01 10:41:00,49937.85,49962.05,49911.45,49921.80,77567,BANK NIFTY
2025-08-01 10:42:00,49921.80,49944.60,49894.10,49925.90,97960,BANK NIFTY
2025-08-01 10:43:00,49925.90,49988.65,49906.55,49985.70,107746,BANK NIFTY
2025-08-01 10:44:00,49985.70,49991.80,49961.95,49979.60,125282,BANK NIFTY
2025-08-01 10:45:00,49979.60,49987.00,49956.75,49960.15,100962,BANK NIFTY
2025-08-01 10:46:00,49960.15,49979.65,49952.30,49965.05,76224,BANK NIFTY
2025-08-01 10:47:00,49965.05,49976.45,49934.80,49944.60,135535,BANK NIFTY
2025-08-01 10:48:00,49944.60,49959.90,49901.05,49924.45,141797,BANK NIFTY
2025-08-01 10:49:00,49924.45,49930.60,49896.25,49898.90,141351,BANK NIFTY
2025-08-01 10:50:00,49898.90,49920.10,49872.35,49879.15,72689,BANK NIFTY
2025-08-01 10:51:00,49879.15,49926.30,49833.20,49921.15,56057,BANK NIFTY
2025-08-01 10:52:00,49921.15,49939.75,49894.30,49923.55,89398,BANK NIFTY
2025-08-01 10:53:00,49923.55,49930.25,49911.50,49916.40,121667,BANK NIFTY
2025-08-01 10:54:00,49916.40,49936.00,49914.25,49928.95,106653,BANK NIFTY
2025-08-01 10:55:00,49928.95,49955.00,49909.40,49914.30,142294,BANK NIFTY
2025-08-01 10:56:00,49914.30,49954.05,49896.55,49923.30,99361,BANK NIFTY
2025-08-01 10:57:00,49923.30,49956.85,49918.40,49937.15,59184,BANK NIFTY
2025-08-01 10:58:00,49937.15,49955.50,49862.80,49915.30,76538,BANK NIFTY
2025-08-01 10:59:00,49915.30,49967.25,49913.40,49947.65,94395,BANK NIFTY
2025-08-01 11:00:00,49947.65,50008.45,49923.05,49982.55,174443,BANK NIFTY
2025-08-01 11:01:00,49982.55,50015.50,49954.40,49982.80,109617,BANK NIFTY
2025-08-01 11:02:00,49982.80,49995.75,49974.00,49993.65,148076,BANK NIFTY
2025-08-01 11:03:00,49993.65,50047.30,49973.95,50026.65,108258,BANK NIFTY
2025-08-01 11:04:00,50026.65,50075.75,49990.65,50068.85,64559,BANK NIFTY
2025-08-01 11:05:00,50068.85,50085.40,50028.05,50048.20,65265,BANK NIFTY
2025-08-01 11:06:00,50048.20,50072.70,50042.80,50072.65,88933,BANK NIFTY
2025-08-01 11:07:00,50072.65,50086.55,50051.15,50065.00,87243,BANK NIFTY
2025-08-01 11:08:00,50065.00,50089.30,50054.65,50081.55,100862,BANK NIFTY
2025-08-01 11:09:00,50081.55,50096.50,50070.70,50091.70,109879,BANK NIFTY
2025-08-01 11:10:00,50091.70,50123.00,50049.60,50065.75,106531,BANK NIFTY
2025-08-01 11:11:00,50065.75,50101.00,50058.90,50077.25,84162,BANK NIFTY
2025-08-01 11:12:00,50077.25,50102.55,50038.55,50101.55,92076,BANK NIFTY
2025-08-01 11:13:00,50101.55,50110.30,50072.65,50088.90,145931,BANK NIFTY
2025-08-01 11:14:00,50088.90,50138.10,50087.10,50096.90,156047,BANK NIFTY
2025-08-01 11:15:00,50096.90,50184.40,50080.30,50171.15,107451,BANK NIFTY
2025-08-01 11:16:00,50171.15,50187.30,50137.05,50148.45,137650,BANK NIFTY
2025-08-01 11:17:00,50148.45,50178.90,50128.45,50132.50,107988,BANK NIFTY
2025-08-01 11:18:00,50132.50,50154.35,50118.80,50142.10,114465,BANK NIFTY
2025-08-01 11:19:00,50142.10,50159.45,50133.10,50142.30,117589,BANK NIFTY
2025-08-01 11:20:00,50142.30,50154.85,50089.75,50109.35,161802,BANK NIFTY
2025-08-01 11:21:00,50109.35,50134.05,50071.20,50110.45,112770,BANK NIFTY
2025-08-01 11:22:00,50110.45,50113.00,50062.15,50081.45,120937,BANK NIFTY
2025-08-01 11:23:00,50081.45,50099.30,50065.25,50071.60,130845,BANK NIFTY
2025-08-01 11:24:00,50071.60,50093.70,50064.45,50079.40,114640,BANK NIFTY
2025-08-01 11:25:00,50079.40,50090.85,50055.95,50064.45,135690,BANK NIFTY
2025-08-01 11:26:00,50064.45,50065.00,50035.55,50044.25,88524,BANK NIFTY
2025-08-01 11:27:00,50044.25,50074.15,50028.25,50032.95,157354,BANK NIFTY
2025-08-01 11:28:00,50032.95,50061.60,49983.85,50001.65,62260,BANK NIFTY
2025-08-01 11:29:00,50001.65,50001.80,49988.05,49990.90,135122,BANK NIFTY
2025-08-01 11:30:00,49990.90,50002.00,49961.00,49984.95,171083,BANK NIFTY
2025-08-01 11:31:00,49984.95,50044.55,49982.90,50011.05,88386,BANK NIFTY
2025-08-01 11:32:00,50011.05,50011.75,49998.55,50003.20,93265,BANK NIFTY
2025-08-01 11:33:00,50003.20,50016.15,49975.50,49986.80,78610,BANK NIFTY
2025-08-01 11:34:00,49986.80,50005.60,49976.20,50004.85,102636,BANK NIFTY
2025-08-01 11:35:00,50004.85,50043.90,49997.00,50015.00,104865,BANK NIFTY
2025-08-01 11:36:00,50015.00,50020.70,50013.35,50019.15,139168,BANK NIFTY
2025-08-01 11:37:00,50019.15,50020.85,50011.55,50015.40,77195,BANK NIFTY
2025-08-01 11:38:00,50015.40,50033.60,49983.50,49997.15,136429,BANK NIFTY
2025-08-01 11:39:00,49997.15,50048.90,49977.10,50028.05,89838,BANK NIFTY
2025-08-01 11:40:00,50028.05,50042.20,49998.95,50005.50,87032,BANK NIFTY
2025-08-01 11:41:00,50005.50,50029.35,49983.60,50003.15,100233,BANK NIFTY
2025-08-01 11:42:00,50003.15,50081.05,49971.60,50042.10,80305,BANK NIFTY
2025-08-01 11:43:00,50042.10,50069.10,50021.95,50055.85,114401,BANK NIFTY
2025-08-01 11:44:00,50055.85,50065.20,50038.95,50048.20,114069,BANK NIFTY
2025-08-01 11:45:00,50048.20,50059.35,50038.60,50044.75,153996,BANK NIFTY
2025-08-01 11:46:00,50044.75,50047.25,50006.70,50024.40,120089,BANK NIFTY
2025-08-01 11:47:00,50024.40,50025.05,50009.95,50010.90,137789,BANK NIFTY
2025-08-01 11:48:00,50010.90,50048.45,49986.65,50021.90,98022,BANK NIFTY
2025-08-01 11:49:00,50021.90,50054.40,50012.90,50049.75,119675,BANK NIFTY
2025-08-01 11:50:00,50049.75,50059.85,50030.00,50047.85,82597,BANK NIFTY
2025-08-01 11:51:00,50047.85,50055.75,50017.75,50024.50,85730,BANK NIFTY
2025-08-01 11:52:00,50024.50,50045.20,50016.10,50019.55,89292,BANK NIFTY
2025-08-01 11:53:00,50019.55,50069.10,50017.95,50061.40,81218,BANK NIFTY
2025-08-01 11:54:00,50061.40,50080.55,50052.80,50076.25,87174,BANK NIFTY
2025-08-01 11:55:00,50076.25,50109.50,50031.05,50047.15,100522,BANK NIFTY
2025-08-01 11:56:00,50047.15,50060.45,49986.15,50021.70,110659,BANK NIFTY
2025-08-01 11:57:00,50021.70,50059.90,50014.20,50055.90,83630,BANK NIFTY
2025-08-01 11:58:00,50055.90,50082.75,50040.50,50065.45,167488,BANK NIFTY
2025-08-01 11:59:00,50065.45,50068.45,50022.85,50036.45,151653,BANK NIFTY
2025-08-01 12:00:00,50036.45,50037.55,50005.50,50018.35,125612,BANK NIFTY
2025-08-01 12:01:00,50018.35,50034.35,50009.00,50033.25,64436,BANK NIFTY
2025-08-01 12:02:00,50033.25,50062.55,50031.85,50051.15,72864,BANK NIFTY
2025-08-01 12:03:00,50051.15,50068.40,50042.65,50053.90,122095,BANK NIFTY
2025-08-01 12:04:00,50053.90,50059.50,50016.20,50058.80,121979,BANK NIFTY
2025-08-01 12:05:00,50058.80,50081.30,50030.65,50074.00,96033,BANK NIFTY
2025-08-01 12:06:00,50074.00,50104.50,50068.60,50096.30,52273,BANK NIFTY
2025-08-01 12:07:00,50096.30,50139.15,50070.75,50102.25,94039,BANK NIFTY
2025-08-01 12:08:00,50102.25,50114.70,50080.05,50083.10,160402,BANK NIFTY
2025-08-01 12:09:00,50083.10,50108.05,50038.95,50055.60,70447,BANK NIFTY
2025-08-01 12:10:00,50055.60,50081.95,50053.10,50075.60,109902,BANK NIFTY
2025-08-01 12:11:00,50075.60,50093.90,50045.65,50082.65,107627,BANK NIFTY
2025-08-01 12:12:00,50082.65,50094.35,50065.20,50077.70,97072,BANK NIFTY
2025-08-01 12:13:00,50077.70,50112.50,50049.20,50072.15,116133,BANK NIFTY
2025-08-01 12:14:00,50072.15,50080.85,50055.75,50057.20,68452,BANK NIFTY
2025-08-01 12:15:00,50057.20,50070.20,50002.25,50034.40,86010,BANK NIFTY
2025-08-01 12:16:00,50034.40,50046.25,50029.00,50036.85,102334,BANK NIFTY
2025-08-01 12:17:00,50036.85,50051.05,50018.15,50028.50,96882,BANK NIFTY
2025-08-01 12:18:00,50028.50,50036.45,49987.15,50011.80,111981,BANK NIFTY
2025-08-01 12:19:00,50011.80,50021.20,49978.50,49992.05,65481,BANK NIFTY
2025-08-01 12:20:00,49992.05,50007.30,49917.35,49958.40,105382,BANK NIFTY
2025-08-01 12:21:00,49958.40,49989.75,49921.90,49968.55,60276,BANK NIFTY
2025-08-01 12:22:00,49968.55,49975.00,49955.40,49963.35,120638,BANK NIFTY
2025-08-01 12:23:00,49963.35,49969.90,49949.10,49954.50,99112,BANK NIFTY
2025-08-01 12:24:00,49954.50,49964.20,49944.20,49962.65,80026,BANK NIFTY
2025-08-01 12:25:00,49962.65,49994.25,49954.25,49971.80,103242,BANK NIFTY
2025-08-01 12:26:00,49971.80,49979.40,49914.25,49944.00,141321,BANK NIFTY
2025-08-01 12:27:00,49944.00,49971.25,49935.50,49971.20,66207,BANK NIFTY
2025-08-01 12:28:00,49971.20,49976.10,49899.25,49952.10,87152,BANK NIFTY
2025-08-01 12:29:00,49952.10,50000.65,49947.80,49979.50,83823,BANK NIFTY
2025-08-01 12:30:00,49979.50,50021.85,49968.45,50001.50,95534,BANK NIFTY
2025-08-01 12:31:00,50001.50,50004.70,49935.15,49958.85,97649,BANK NIFTY
2025-08-01 12:32:00,49958.85,49974.45,49926.00,49965.50,134406,BANK NIFTY
2025-08-01 12:33:00,49965.50,49990.45,49953.85,49954.50,90805,BANK NIFTY
2025-08-01 12:34:00,49954.50,49970.80,49937.20,49955.40,112100,BANK NIFTY
2025-08-01 12:35:00,49955.40,49981.40,49938.25,49966.05,67598,BANK NIFTY
2025-08-01 12:36:00,49966.05,49972.30,49933.65,49964.50,122781,BANK NIFTY
2025-08-01 12:37:00,49964.50,50007.60,49947.55,49976.80,139356,BANK NIFTY
2025-08-01 12:38:00,49976.80,50036.50,49973.00,50020.10,96785,BANK NIFTY
2025-08-01 12:39:00,50020.10,50061.35,50002.50,50047.85,73127,BANK NIFTY
2025-08-01 12:40:00,50047.85,50077.85,49991.10,50020.65,90047,BANK NIFTY
2025-08-01 12:41:00,50020.65,50057.30,50019.00,50043.00,94444,BANK NIFTY
2025-08-01 12:42:00,50043.00,50059.40,50039.95,50050.50,107351,BANK NIFTY
2025-08-01 12:43:00,50050.50,50075.70,50024.60,50073.15,139969,BANK NIFTY
2025-08-01 12:44:00,50073.15,50104.85,50068.25,50104.45,122940,BANK NIFTY
2025-08-01 12:45:00,50104.45,50114.80,50054.45,50076.50,98217,BANK NIFTY
2025-08-01 12:46:00,50076.50,50111.75,50064.65,50088.55,116806,BANK NIFTY
2025-08-01 12:47:00,50088.55,50135.00,50080.40,50108.15,126926,BANK NIFTY
2025-08-01 12:48:00,50108.15,50124.25,50080.90,50118.15,123046,BANK NIFTY
2025-08-01 12:49:00,50118.15,50136.50,50107.60,50124.75,105882,BANK NIFTY
2025-08-01 12:50:00,50124.75,50129.40,50097.75,50113.40,118034,BANK NIFTY
2025-08-01 12:51:00,50113.40,50131.25,50084.40,50104.95,144440,BANK NIFTY
2025-08-01 12:52:00,50104.95,50129.10,50066.95,50071.80,99635,BANK NIFTY
2025-08-01 12:53:00,50071.80,50108.80,50070.05,50084.00,61797,BANK NIFTY
2025-08-01 12:54:00,50084.00,50110.05,50066.55,50090.50,154784,BANK NIFTY
2025-08-01 12:55:00,50090.50,50094.60,50077.70,50084.70,74131,BANK NIFTY
2025-08-01 12:56:00,50084.70,50096.20,50074.20,50093.15,123744,BANK NIFTY
2025-08-01 12:57:00,50093.15,50097.80,50057.00,50072.95,106937,BANK NIFTY
2025-08-01 12:58:00,50072.95,50087.10,50041.90,50064.55,108024,BANK NIFTY
2025-08-01 12:59:00,50064.55,50083.45,50045.30,50079.05,108630,BANK NIFTY
2025-08-01 13:00:00,50079.05,50093.25,50043.55,50055.10,95716,BANK NIFTY
2025-08-01 13:01:00,50055.10,50102.65,50047.70,50085.80,93936,BANK NIFTY
2025-08-01 13:02:00,50085.80,50125.25,50062.05,50098.30,129084,BANK NIFTY
2025-08-01 13:03:00,50098.30,50118.70,50054.75,50070.70,96753,BANK NIFTY
2025-08-01 13:04:00,50070.70,50074.00,50069.65,50070.20,101256,BANK NIFTY
2025-08-01 13:05:00,50070.20,50098.15,50058.15,50064.30,108629,BANK NIFTY
2025-08-01 13:06:00,50064.30,50064.70,50014.20,50015.85,86260,BANK NIFTY
2025-08-01 13:07:00,50015.85,50030.55,49991.70,50017.20,108952,BANK NIFTY
2025-08-01 13:08:00,50017.20,50036.10,49988.10,50034.90,118288,BANK NIFTY
2025-08-01 13:09:00,50034.90,50045.15,50011.10,50044.45,101929,BANK NIFTY
2025-08-01 13:10:00,50044.45,50090.70,50019.70,50078.30,112626,BANK NIFTY
2025-08-01 13:11:00,50078.30,50107.65,50022.05,50048.35,86070,BANK NIFTY
2025-08-01 13:12:00,50048.35,50067.85,50016.25,50044.95,107807,BANK NIFTY
2025-08-01 13:13:00,50044.95,50069.25,50010.40,50026.65,143213,BANK NIFTY
2025-08-01 13:14:00,50026.65,50044.15,49987.05,50011.60,126322,BANK NIFTY
2025-08-01 13:15:00,50011.60,50027.95,50001.05,50003.45,67208,BANK NIFTY
2025-08-01 13:16:00,50003.45,50047.55,49994.65,50039.70,123621,BANK NIFTY
2025-08-01 13:17:00,50039.70,50088.75,50031.25,50068.70,111813,BANK NIFTY
2025-08-01 13:18:00,50068.70,50079.15,50061.20,50064.05,108358,BANK NIFTY
2025-08-01 13:19:00,50064.05,50075.60,50048.40,50060.45,121038,BANK NIFTY
2025-08-01 13:20:00,50060.45,50086.15,50060.00,50073.70,88706,BANK NIFTY
2025-08-01 13:21:00,50073.70,50100.45,50063.80,50096.40,75224,BANK NIFTY
2025-08-01 13:22:00,50096.40,50109.70,50038.90,50062.70,97807,BANK NIFTY
2025-08-01 13:23:00,50062.70,50092.25,50056.70,50091.80,134188,BANK NIFTY
2025-08-01 13:24:00,50091.80,50109.00,50047.00,50073.95,86614,BANK NIFTY
2025-08-01 13:25:00,50073.95,50078.10,50021.80,50051.70,103910,BANK NIFTY
2025-08-01 13:26:00,50051.70,50068.60,50051.50,50059.90,108886,BANK NIFTY
2025-08-01 13:27:00,50059.90,50076.60,50027.80,50029.60,139164,BANK NIFTY
2025-08-01 13:28:00,50029.60,50051.70,49976.50,49993.00,64052,BANK NIFTY
2025-08-01 13:29:00,49993.00,50005.90,49965.70,49990.40,119692,BANK NIFTY
2025-08-01 13:30:00,49990.40,50005.50,49967.90,49975.50,176407,BANK NIFTY
2025-08-01 13:31:00,49975.50,50006.45,49912.20,49993.95,202655,BANK NIFTY
2025-08-01 13:32:00,49993.95,50011.20,49932.70,49981.60,237096,BANK NIFTY
2025-08-01 13:33:00,49981.60,49983.70,49909.40,49930.40,148949,BANK NIFTY
2025-08-01 13:34:00,49930.40,49979.90,49911.25,49936.40,167962,BANK NIFTY
2025-08-01 13:35:00,49936.40,49946.05,49853.20,49888.45,268396,BANK NIFTY
2025-08-01 13:36:00,49888.45,49935.00,49861.35,49920.30,232361,BANK NIFTY
2025-08-01 13:37:00,49920.30,49980.50,49839.95,49900.45,281228,BANK NIFTY
2025-08-01 13:38:00,49900.45,49916.80,49873.15,49912.85,296613,BANK NIFTY
2025-08-01 13:39:00,49912.85,49978.15,49906.55,49927.50,252736,BANK NIFTY
2025-08-01 13:40:00,49927.50,49963.45,49899.35,49928.55,215951,BANK NIFTY
2025-08-01 13:41:00,49928.55,49963.40,49878.45,49937.15,175562,BANK NIFTY
2025-08-01 13:42:00,49937.15,49959.65,49912.35,49928.25,239107,BANK NIFTY
2025-08-01 13:43:00,49928.25,49963.55,49748.70,49815.75,301886,BANK NIFTY
2025-08-01 13:44:00,49815.75,49837.40,49786.00,49832.45,282082,BANK NIFTY
2025-08-01 13:45:00,49832.45,49875.00,49820.65,49860.55,236993,BANK NIFTY
2025-08-01 13:46:00,49860.55,49989.60,49849.35,49905.15,282444,BANK NIFTY
2025-08-01 13:47:00,49905.15,49909.80,49811.50,49883.80,260812,BANK NIFTY
2025-08-01 13:48:00,49883.80,49901.05,49761.55,49789.45,169236,BANK NIFTY
2025-08-01 13:49:00,49789.45,49851.85,49738.05,49780.60,291416,BANK NIFTY
2025-08-01 13:50:00,49780.60,49823.45,49723.35,49774.40,141270,BANK NIFTY
2025-08-01 13:51:00,49774.40,49805.65,49729.80,49740.85,224034,BANK NIFTY
2025-08-01 13:52:00,49740.85,49779.70,49701.65,49740.35,154372,BANK NIFTY
2025-08-01 13:53:00,49740.35,49741.25,49680.50,49702.45,200726,BANK NIFTY
2025-08-01 13:54:00,49702.45,49714.30,49673.70,49674.30,228064,BANK NIFTY
2025-08-01 13:55:00,49674.30,49725.55,49607.80,49660.90,197837,BANK NIFTY
2025-08-01 13:56:00,49660.90,49750.80,49592.75,49644.55,213214,BANK NIFTY
2025-08-01 13:57:00,49644.55,49693.10,49588.40,49678.05,221485,BANK NIFTY
2025-08-01 13:58:00,49678.05,49694.10,49651.70,49692.80,165006,BANK NIFTY
2025-08-01 13:59:00,49692.80,49745.60,49688.40,49741.35,285250,BANK NIFTY
2025-08-01 14:00:00,49741.35,49766.70,49691.95,49708.70,213220,BANK NIFTY
2025-08-01 14:01:00,49708.70,49714.80,49692.45,49703.25,146567,BANK NIFTY
2025-08-01 14:02:00,49703.25,49704.85,49649.00,49682.05,204358,BANK NIFTY
2025-08-01 14:03:00,49682.05,49721.00,49651.10,49713.35,123441,BANK NIFTY
2025-08-01 14:04:00,49713.35,49723.15,49624.60,49675.65,133352,BANK NIFTY
2025-08-01 14:05:00,49675.65,49676.60,49649.50,49656.70,200495,BANK NIFTY
2025-08-01 14:06:00,49656.70,49673.05,49591.35,49639.05,261398,BANK NIFTY
2025-08-01 14:07:00,49639.05,49661.70,49603.65,49605.75,191925,BANK NIFTY
2025-08-01 14:08:00,49605.75,49678.50,49573.70,49619.60,149860,BANK NIFTY
2025-08-01 14:09:00,49619.60,49654.85,49566.25,49599.85,135237,BANK NIFTY
2025-08-01 14:10:00,49599.85,49651.30,49572.00,49607.40,201036,BANK NIFTY
2025-08-01 14:11:00,49607.40,49622.35,49569.95,49594.95,285167,BANK NIFTY
2025-08-01 14:12:00,49594.95,49607.15,49590.20,49598.35,146643,BANK NIFTY
2025-08-01 14:13:00,49598.35,49604.00,49548.70,49572.50,176691,BANK NIFTY
2025-08-01 14:14:00,49572.50,49577.85,49539.70,49551.00,291409,BANK NIFTY
2025-08-01 14:15:00,49551.00,49552.35,49505.20,49526.90,160594,BANK NIFTY
2025-08-01 14:16:00,49526.90,49535.40,49436.70,49493.20,271500,BANK NIFTY
2025-08-01 14:17:00,49493.20,49576.10,49436.25,49529.20,133460,BANK NIFTY
2025-08-01 14:18:00,49529.20,49564.80,49461.05,49484.50,197011,BANK NIFTY
2025-08-01 14:19:00,49484.50,49532.20,49454.80,49480.60,244104,BANK NIFTY
2025-08-01 14:20:00,49480.60,49503.10,49393.95,49413.60,181463,BANK NIFTY
2025-08-01 14:21:00,49413.60,49440.50,49413.30,49425.70,159758,BANK NIFTY
2025-08-01 14:22:00,49425.70,49448.55,49416.45,49446.05,305637,BANK NIFTY
2025-08-01 14:23:00,49446.05,49472.05,49374.10,49458.15,222145,BANK NIFTY
2025-08-01 14:24:00,49458.15,49459.70,49449.30,49454.00,231757,BANK NIFTY
